KO	GENE
ko01009	AYCG.ctg1.805
ko01009	AYCG.ctg7.945
ko01009	AYCG.ctg12.10
ko01009	AYCG.ctg5.514
ko01009	AYCG.ctg23.370
ko01009	add.AYCG.ctg4.246
ko01009	add.AYCG.ctg34.75
ko01009	add.AYCG.ctg10.58
ko01009	AYCG.ctg1.610
ko01009	add.AYCG.ctg14.170
ko01009	AYCG.ctg4.445
ko01009	AYCG.ctg2.125
ko01009	AYCG.ctg7.622
ko01009	AYCG.ctg29.7
ko01009	add.AYCG.ctg7.272
ko01009	AYCG.ctg29.65
ko01009	AYCG.ctg9.445
ko01009	add.AYCG.ctg28.126
ko01009	AYCG.ctg41.23
ko01009	AYCG.ctg3.73
ko01009	AYCG.ctg15.176
ko01009	AYCG.ctg16.132
ko01009	AYCG.ctg4.485
ko01009	AYCG.ctg14.124
ko01009	add.AYCG.ctg20.177
ko01009	AYCG.ctg24.353
ko01009	AYCG.ctg7.626
ko01009	AYCG.ctg379.2
ko01009	add.AYCG.ctg51.24
ko01009	AYCG.ctg1.542
ko01009	AYCG.ctg2.39
ko01009	AYCG.ctg37.67
ko01009	AYCG.ctg7.432
ko01009	AYCG.ctg55.16
ko01009	AYCG.ctg12.133
ko01009	AYCG.ctg25.435
ko01009	add.AYCG.ctg29.104
ko01009	AYCG.ctg39.70
ko01009	AYCG.ctg2.47
ko01009	AYCG.ctg22.224
ko01009	AYCG.ctg51.28
ko01009	AYCG.ctg7.505
ko01009	AYCG.ctg47.54
ko01009	add.AYCG.ctg27.37
ko01009	AYCG.ctg17.76
ko01009	AYCG.ctg9.515
ko01009	AYCG.ctg2.119
ko01009	AYCG.ctg2.729
ko01009	AYCG.ctg34.252
ko01009	AYCG.ctg12.289
ko01009	AYCG.ctg21.38
ko01009	AYCG.ctg14.291
ko01009	AYCG.ctg23.221
ko01009	AYCG.ctg32.326
ko01009	add.AYCG.ctg9.55
ko01009	AYCG.ctg21.446
ko01009	AYCG.ctg3.500
ko01009	AYCG.ctg58.12
ko01009	AYCG.ctg12.151
ko01009	add.AYCG.ctg32.70
ko01009	AYCG.ctg5.75
ko01009	add.AYCG.ctg25.17
ko01009	AYCG.ctg14.365
ko01009	AYCG.ctg1.523
ko01009	AYCG.ctg31.244
ko01009	AYCG.ctg7.8
ko01009	AYCG.ctg2.386
ko01009	AYCG.ctg29.114
ko01009	add.AYCG.ctg3.11
ko01009	AYCG.ctg19.145
ko01009	AYCG.ctg3.503
ko01009	AYCG.ctg7.514
ko01009	AYCG.ctg7.582
ko01009	AYCG.ctg57.9
ko01009	AYCG.ctg10.30
ko01009	AYCG.ctg33.96
ko01009	AYCG.ctg57.41
ko01009	AYCG.ctg9.566
ko01009	AYCG.ctg20.634
ko01009	AYCG.ctg2.261
ko01009	AYCG.ctg20.256
ko01009	add.AYCG.ctg43.24
ko01009	AYCG.ctg34.185
ko01009	add.AYCG.ctg50.43
ko01009	AYCG.ctg21.224
ko01009	AYCG.ctg5.444
ko01009	AYCG.ctg14.174
ko01009	AYCG.ctg27.117
ko01009	AYCG.ctg6.172
ko01009	add.AYCG.ctg19.72
ko01009	AYCG.ctg25.80
ko01009	AYCG.ctg12.312
ko01009	AYCG.ctg28.214
ko01009	AYCG.ctg34.106
ko01009	AYCG.ctg31.363
ko01009	add.AYCG.ctg28.44
ko01009	AYCG.ctg7.495
ko01009	AYCG.ctg19.247
ko01009	AYCG.ctg46.9
ko01009	AYCG.ctg22.317
ko01009	AYCG.ctg5.917
ko01009	add.AYCG.ctg22.55
ko01009	AYCG.ctg4.129
ko01009	AYCG.ctg31.155
ko01009	AYCG.ctg2.476
ko01009	AYCG.ctg36.81
ko01009	AYCG.ctg5.412
ko01009	AYCG.ctg21.475
ko01009	AYCG.ctg37.45
ko01009	AYCG.ctg11.103
ko01009	AYCG.ctg23.25
ko01009	AYCG.ctg23.245
ko01009	AYCG.ctg36.139
ko01009	AYCG.ctg32.231
ko01009	AYCG.ctg22.134
ko01009	AYCG.ctg7.220
ko01009	AYCG.ctg31.323
ko01009	AYCG.ctg14.149
ko01009	AYCG.ctg5.126
ko01002	AYCG.ctg1.114
ko01002	AYCG.ctg1.63
ko01002	AYCG.ctg19.305
ko01002	add.AYCG.ctg3.23
ko01002	AYCG.ctg2.494
ko01002	add.AYCG.ctg57.16
ko01002	AYCG.ctg21.237
ko01002	AYCG.ctg5.884
ko01002	AYCG.ctg21.447
ko01002	AYCG.ctg2.445
ko01002	add.AYCG.ctg25.179
ko01002	AYCG.ctg34.194
ko01002	AYCG.ctg28.187
ko01002	add.AYCG.ctg21.254
ko01002	AYCG.ctg7.1093
ko01002	AYCG.ctg44.38
ko01002	AYCG.ctg64.21
ko01002	AYCG.ctg9.501
ko01002	add.AYCG.ctg22.89
ko01002	AYCG.ctg314.1
ko01002	AYCG.ctg39.3
ko01002	AYCG.ctg6.348
ko01002	add.AYCG.ctg6.40
ko01002	AYCG.ctg2.211
ko01002	AYCG.ctg25.488
ko01002	AYCG.ctg1.305
ko01002	AYCG.ctg8.214
ko01002	add.AYCG.ctg13.4
ko01002	AYCG.ctg9.615
ko01002	AYCG.ctg8.254
ko01002	AYCG.ctg7.228
ko01002	AYCG.ctg50.61
ko01002	AYCG.ctg10.453
ko01002	AYCG.ctg5.137
ko01002	AYCG.ctg2.706
ko01002	AYCG.ctg4.298
ko01002	AYCG.ctg2.682
ko01002	AYCG.ctg1.729
ko01002	AYCG.ctg6.304
ko01002	add.AYCG.ctg12.58
ko01002	AYCG.ctg14.96
ko01002	AYCG.ctg25.52
ko01002	AYCG.ctg5.291
ko01002	add.AYCG.ctg34.56
ko01002	AYCG.ctg41.108
ko01002	AYCG.ctg23.77
ko01002	AYCG.ctg25.472
ko01002	add.AYCG.ctg20.127
ko01002	AYCG.ctg2.71
ko01002	AYCG.ctg5.24
ko01002	add.AYCG.ctg10.211
ko01002	AYCG.ctg4.119
ko01002	AYCG.ctg7.1069
ko01002	AYCG.ctg16.100
ko01002	AYCG.ctg17.110
ko01002	AYCG.ctg8.53
ko01002	AYCG.ctg34.274
ko01002	AYCG.ctg9.630
ko01002	AYCG.ctg16.33
ko01002	AYCG.ctg34.171
ko01002	AYCG.ctg5.67
ko01002	AYCG.ctg13.113
ko01002	add.AYCG.ctg25.50
ko01002	add.AYCG.ctg2.99
ko01002	add.AYCG.ctg5.151
ko01002	AYCG.ctg23.36
ko01002	AYCG.ctg17.22
ko01002	AYCG.ctg5.755
ko01002	AYCG.ctg52.31
ko01002	AYCG.ctg3.128
ko01002	AYCG.ctg5.389
ko01002	AYCG.ctg30.37
ko01002	AYCG.ctg10.205
ko01002	AYCG.ctg9.142
ko01002	AYCG.ctg40.12
ko01002	add.AYCG.ctg60.7
ko01002	add.AYCG.ctg22.10
ko01002	AYCG.ctg21.39
ko01002	AYCG.ctg25.399
ko01002	AYCG.ctg126.3
ko01002	AYCG.ctg4.312
ko01002	AYCG.ctg5.130
ko01002	add.AYCG.ctg25.49
ko01002	AYCG.ctg49.17
ko01002	AYCG.ctg33.4
ko01002	AYCG.ctg2.278
ko01002	AYCG.ctg5.59
ko01002	AYCG.ctg21.77
ko01002	AYCG.ctg1.661
ko01002	AYCG.ctg29.59
ko01002	AYCG.ctg40.44
ko01002	AYCG.ctg39.13
ko01002	add.AYCG.ctg29.93
ko01002	add.AYCG.ctg25.47
ko01002	add.AYCG.ctg25.42
ko01002	AYCG.ctg12.129
ko01002	AYCG.ctg23.55
ko01002	add.AYCG.ctg8.138
ko01002	AYCG.ctg2.681
ko01002	add.AYCG.ctg4.207
ko01002	AYCG.ctg21.351
ko01002	AYCG.ctg34.136
ko01002	AYCG.ctg1.717
ko01002	add.AYCG.ctg34.283
ko01002	AYCG.ctg34.340
ko01002	AYCG.ctg34.540
ko01002	AYCG.ctg7.227
ko01002	AYCG.ctg39.20
ko01002	AYCG.ctg13.131
ko01002	AYCG.ctg34.237
ko01002	AYCG.ctg9.138
ko01002	AYCG.ctg10.126
ko01002	AYCG.ctg9.336
ko01002	AYCG.ctg20.294
ko01002	AYCG.ctg36.130
ko01002	AYCG.ctg10.427
ko01002	AYCG.ctg20.443
ko01002	AYCG.ctg10.69
ko01002	AYCG.ctg4.454
ko01002	AYCG.ctg15.75
ko01002	add.AYCG.ctg20.179
ko01002	AYCG.ctg6.84
ko01002	AYCG.ctg1.18
ko01002	AYCG.ctg34.135
ko01002	AYCG.ctg7.452
ko01002	AYCG.ctg32.242
ko01002	add.AYCG.ctg10.22
ko01002	add.AYCG.ctg1392.3
ko01002	AYCG.ctg22.54
ko01002	AYCG.ctg50.64
ko01002	AYCG.ctg7.84
ko01002	AYCG.ctg5.498
ko01002	AYCG.ctg22.18
ko01002	AYCG.ctg7.1111
ko01002	AYCG.ctg46.17
ko01002	AYCG.ctg1.438
ko01002	AYCG.ctg8.273
ko01002	add.AYCG.ctg7.388
ko01002	AYCG.ctg19.28
ko01002	AYCG.ctg16.32
ko01002	AYCG.ctg6.301
ko01002	AYCG.ctg23.290
ko01002	add.AYCG.ctg31.85
ko01002	AYCG.ctg22.266
ko01002	AYCG.ctg2.326
ko01002	AYCG.ctg1.780
ko01002	AYCG.ctg5.83
ko01002	AYCG.ctg2.404
ko01002	AYCG.ctg9.33
ko01002	AYCG.ctg7.245
ko01002	AYCG.ctg43.102
ko01002	add.AYCG.ctg28.46
ko01002	AYCG.ctg1.130
ko01002	AYCG.ctg64.5
ko01002	AYCG.ctg40.61
ko01002	AYCG.ctg28.197
ko01002	AYCG.ctg1.520
ko01002	AYCG.ctg9.407
ko01002	add.AYCG.ctg9.79
ko01002	add.AYCG.ctg28.50
ko01002	AYCG.ctg8.23
ko01002	add.AYCG.ctg56.16
ko01002	add.AYCG.ctg23.103
ko01002	AYCG.ctg34.164
ko01002	AYCG.ctg15.89
ko01002	AYCG.ctg7.745
ko01002	AYCG.ctg123.3
ko01002	AYCG.ctg3.596
ko01002	AYCG.ctg16.173
ko01002	AYCG.ctg53.11
ko01002	AYCG.ctg19.27
ko01002	AYCG.ctg10.189
ko01002	AYCG.ctg41.36
ko01002	AYCG.ctg50.62
ko01002	AYCG.ctg2.773
ko01002	AYCG.ctg15.156
ko01002	AYCG.ctg14.171
ko01002	add.AYCG.ctg966.9
ko01002	AYCG.ctg19.233
ko01002	AYCG.ctg1.553
ko01002	AYCG.ctg1.367
ko01002	AYCG.ctg5.777
ko01002	AYCG.ctg4.428
ko01002	AYCG.ctg15.111
ko01002	add.AYCG.ctg37.7
ko01002	AYCG.ctg1.26
ko01002	AYCG.ctg24.78
ko01002	AYCG.ctg10.121
ko01002	AYCG.ctg5.166
ko01002	AYCG.ctg37.21
ko01002	AYCG.ctg20.168
ko01002	AYCG.ctg20.24
ko01002	AYCG.ctg34.345
ko01002	AYCG.ctg40.81
ko01002	AYCG.ctg28.291
ko01002	add.AYCG.ctg3.76
ko01002	AYCG.ctg18.69
ko01002	AYCG.ctg1.777
ko01002	AYCG.ctg6.113
ko01002	AYCG.ctg21.103
ko01002	AYCG.ctg5.290
ko01002	AYCG.ctg20.163
ko01002	AYCG.ctg19.215
ko01002	AYCG.ctg14.142
ko01002	AYCG.ctg4.429
ko01002	AYCG.ctg1.89
ko01002	AYCG.ctg19.234
ko01002	AYCG.ctg20.552
ko01002	AYCG.ctg7.1144
ko01002	AYCG.ctg45.27
ko01002	AYCG.ctg2.123
ko01002	add.AYCG.ctg607.2
ko01002	AYCG.ctg32.44
ko01002	add.AYCG.ctg34.284
ko01002	AYCG.ctg16.213
ko01002	AYCG.ctg2.410
ko01002	add.AYCG.ctg34.57
ko01002	AYCG.ctg23.58
ko01002	AYCG.ctg1.759
ko01002	AYCG.ctg20.148
ko01002	AYCG.ctg20.306
ko01002	AYCG.ctg6.53
ko01002	AYCG.ctg32.266
ko01002	AYCG.ctg24.127
ko01002	add.AYCG.ctg31.79
ko01002	AYCG.ctg31.168
ko01002	add.AYCG.ctg56.17
ko01002	AYCG.ctg4.499
ko01002	AYCG.ctg20.28
ko01002	add.AYCG.ctg2.299
ko01002	AYCG.ctg3.517
ko01002	AYCG.ctg14.135
ko01002	add.AYCG.ctg34.79
ko01002	AYCG.ctg37.30
ko01002	AYCG.ctg49.58
ko01002	AYCG.ctg10.385
ko01002	AYCG.ctg31.157
ko01002	AYCG.ctg21.102
ko01002	AYCG.ctg17.204
ko01002	add.AYCG.ctg25.46
ko01002	AYCG.ctg4.319
ko01002	add.AYCG.ctg34.133
ko01002	AYCG.ctg36.31
ko01002	AYCG.ctg37.14
ko01002	AYCG.ctg63.6
ko01002	add.AYCG.ctg25.45
ko01002	AYCG.ctg126.6
ko01002	AYCG.ctg6.110
ko01002	AYCG.ctg5.859
ko01002	AYCG.ctg8.29
ko01002	AYCG.ctg27.87
ko01002	add.AYCG.ctg11.83
ko01002	add.AYCG.ctg21.77
ko01002	add.AYCG.ctg20.191
ko01002	AYCG.ctg10.217
ko01002	AYCG.ctg1.362
ko01002	AYCG.ctg34.365
ko01002	AYCG.ctg19.295
ko01002	AYCG.ctg25.51
ko01002	AYCG.ctg5.641
ko01002	AYCG.ctg10.509
ko01002	AYCG.ctg19.19
ko01002	add.AYCG.ctg24.61
ko01002	add.AYCG.ctg26.54
ko01002	AYCG.ctg16.234
ko01002	add.AYCG.ctg3.148
ko01002	add.AYCG.ctg34.134
ko01002	AYCG.ctg4.64
ko01002	AYCG.ctg34.197
ko01002	AYCG.ctg1.720
ko01002	AYCG.ctg34.245
ko01002	AYCG.ctg13.47
ko01002	add.AYCG.ctg4.40
ko01002	AYCG.ctg31.373
ko01002	AYCG.ctg4.218
ko01002	AYCG.ctg2.167
ko01002	add.AYCG.ctg1485.7
ko01002	AYCG.ctg18.9
ko01002	AYCG.ctg33.71
ko01002	AYCG.ctg28.26
ko01002	AYCG.ctg12.231
ko01002	AYCG.ctg19.229
ko01002	AYCG.ctg17.29
ko01002	AYCG.ctg4.400
ko01002	AYCG.ctg25.67
ko01002	AYCG.ctg31.245
ko01002	AYCG.ctg19.21
ko01002	AYCG.ctg2.656
ko01002	add.AYCG.ctg5.308
ko01002	add.AYCG.ctg18.27
ko01002	AYCG.ctg34.74
ko01002	AYCG.ctg31.19
ko01002	AYCG.ctg1.140
ko01002	AYCG.ctg34.680
ko01002	AYCG.ctg36.166
ko01002	AYCG.ctg9.70
ko01002	AYCG.ctg11.105
ko01002	AYCG.ctg2.5
ko01002	AYCG.ctg10.403
ko01002	AYCG.ctg7.140
ko01002	AYCG.ctg12.150
ko01002	AYCG.ctg7.455
ko01002	AYCG.ctg16.145
ko01002	AYCG.ctg1.744
ko01002	AYCG.ctg19.156
ko01002	add.AYCG.ctg9.233
ko01002	AYCG.ctg20.196
ko01002	AYCG.ctg1.708
ko01002	add.AYCG.ctg7.243
ko01002	AYCG.ctg14.225
ko01002	AYCG.ctg27.92
ko01002	AYCG.ctg59.47
ko01002	AYCG.ctg31.71
ko01002	AYCG.ctg4.124
ko01002	AYCG.ctg11.246
ko01002	AYCG.ctg10.375
ko01002	AYCG.ctg12.317
ko01002	AYCG.ctg25.424
ko01002	AYCG.ctg7.277
ko01002	AYCG.ctg8.117
ko01002	AYCG.ctg27.80
ko01002	AYCG.ctg2.339
ko01002	AYCG.ctg43.24
ko01002	AYCG.ctg4.177
ko01002	add.AYCG.ctg5.243
ko01002	add.AYCG.ctg11.19
ko01002	AYCG.ctg21.451
ko01002	AYCG.ctg33.13
ko01002	AYCG.ctg46.10
ko01002	AYCG.ctg16.137
ko01002	AYCG.ctg18.275
ko01002	AYCG.ctg16.144
ko01002	AYCG.ctg20.246
ko01002	add.AYCG.ctg1.39
ko01002	AYCG.ctg15.84
ko01002	AYCG.ctg18.114
ko01002	AYCG.ctg1.719
ko01002	AYCG.ctg18.240
ko01002	AYCG.ctg45.43
ko01002	AYCG.ctg15.152
ko01002	AYCG.ctg32.290
ko01002	AYCG.ctg22.129
ko01002	AYCG.ctg5.29
ko01002	AYCG.ctg7.273
ko01002	AYCG.ctg18.180
ko01002	add.AYCG.ctg20.24
ko01002	AYCG.ctg10.465
ko01002	AYCG.ctg2.540
ko01002	AYCG.ctg5.70
ko01002	AYCG.ctg2.145
ko01002	AYCG.ctg24.104
ko01002	AYCG.ctg34.521
ko01002	AYCG.ctg4.224
ko01002	AYCG.ctg31.62
ko01002	AYCG.ctg3.37
ko01002	AYCG.ctg3.94
ko01002	AYCG.ctg8.168
ko01002	AYCG.ctg27.76
ko01002	AYCG.ctg9.45
ko01002	AYCG.ctg28.261
ko01002	AYCG.ctg5.235
ko01002	AYCG.ctg22.318
ko01002	AYCG.ctg23.266
ko01002	AYCG.ctg38.111
ko01002	AYCG.ctg34.399
ko01002	AYCG.ctg1.346
ko01002	AYCG.ctg7.643
ko01002	AYCG.ctg9.380
ko01002	AYCG.ctg24.382
ko01002	AYCG.ctg32.394
ko01002	AYCG.ctg7.878
ko01002	AYCG.ctg2.829
ko01002	AYCG.ctg25.386
ko01002	AYCG.ctg22.191
ko01002	AYCG.ctg28.44
ko01002	AYCG.ctg18.138
ko01002	AYCG.ctg10.327
ko01002	AYCG.ctg53.10
ko01002	AYCG.ctg3.347
ko01002	AYCG.ctg1.568
ko01002	add.AYCG.ctg18.125
ko01002	AYCG.ctg10.529
ko01002	add.AYCG.ctg966.11
ko01002	AYCG.ctg17.237
ko01002	add.AYCG.ctg14.94
ko01002	AYCG.ctg22.246
ko01002	add.AYCG.ctg17.86
ko01002	AYCG.ctg19.270
ko01002	AYCG.ctg34.471
ko01002	AYCG.ctg25.451
ko01002	AYCG.ctg19.226
ko01002	add.AYCG.ctg17.75
ko01002	AYCG.ctg9.375
ko01002	AYCG.ctg3.492
ko01002	add.AYCG.ctg25.48
ko01002	AYCG.ctg5.331
ko01002	add.AYCG.ctg3.64
ko01002	AYCG.ctg9.692
ko01002	AYCG.ctg41.89
ko01002	add.AYCG.ctg17.20
ko01002	AYCG.ctg34.569
ko01002	AYCG.ctg25.49
ko01002	AYCG.ctg7.1092
ko01002	AYCG.ctg35.11
ko01002	AYCG.ctg2.852
ko01002	AYCG.ctg31.305
ko01002	AYCG.ctg7.56
ko01002	AYCG.ctg5.245
ko01002	AYCG.ctg25.409
ko01002	AYCG.ctg3.300
ko01002	AYCG.ctg19.242
ko01002	AYCG.ctg1.761
ko01002	AYCG.ctg10.362
ko01002	AYCG.ctg40.77
ko01002	AYCG.ctg7.1160
ko01002	add.AYCG.ctg3.22
ko01002	AYCG.ctg9.475
ko01002	AYCG.ctg7.593
ko01002	AYCG.ctg9.279
ko01002	AYCG.ctg31.319
ko01002	AYCG.ctg7.230
ko01002	add.AYCG.ctg16.102
ko01002	AYCG.ctg3.537
ko01002	AYCG.ctg21.38
ko01002	AYCG.ctg28.279
ko01002	AYCG.ctg12.45
ko01002	add.AYCG.ctg1.237
ko01002	AYCG.ctg14.301
ko01002	AYCG.ctg57.10
ko01002	AYCG.ctg9.440
ko01002	AYCG.ctg25.483
ko01002	AYCG.ctg15.29
ko01002	AYCG.ctg3.295
ko01002	AYCG.ctg13.112
ko01002	add.AYCG.ctg17.38
ko01002	AYCG.ctg10.535
ko01002	AYCG.ctg6.270
ko01002	AYCG.ctg1.718
ko01002	add.AYCG.ctg966.10
ko01002	AYCG.ctg32.37
ko01002	add.AYCG.ctg14.166
ko01002	AYCG.ctg14.402
ko01002	AYCG.ctg60.9
ko01002	AYCG.ctg4.311
ko01002	AYCG.ctg3.522
ko01002	AYCG.ctg17.167
ko01002	AYCG.ctg1.534
ko01002	AYCG.ctg31.261
ko01002	AYCG.ctg8.141
ko01002	AYCG.ctg7.1151
ko01002	AYCG.ctg18.231
ko01002	AYCG.ctg9.510
ko01002	AYCG.ctg9.610
ko01002	AYCG.ctg37.18
ko01002	add.AYCG.ctg25.41
ko01002	AYCG.ctg5.420
ko01002	AYCG.ctg23.83
ko01002	add.AYCG.ctg25.180
ko01002	add.AYCG.ctg2.39
ko01002	AYCG.ctg41.115
ko01002	AYCG.ctg31.250
ko01002	AYCG.ctg56.5
ko01002	AYCG.ctg29.210
ko01002	AYCG.ctg12.104
ko01002	AYCG.ctg20.126
ko01002	AYCG.ctg7.483
ko01002	AYCG.ctg65.40
ko01002	add.AYCG.ctg5.115
ko01002	AYCG.ctg6.154
ko01002	AYCG.ctg9.286
ko01002	AYCG.ctg24.140
ko01002	AYCG.ctg32.302
ko01002	AYCG.ctg13.197
ko01003	AYCG.ctg5.701
ko01003	add.AYCG.ctg5.40
ko01003	AYCG.ctg20.427
ko01003	add.AYCG.ctg39.33
ko01003	AYCG.ctg18.83
ko01003	AYCG.ctg31.129
ko01003	AYCG.ctg3.627
ko01003	AYCG.ctg25.263
ko01003	add.AYCG.ctg21.261
ko01003	AYCG.ctg9.450
ko01003	AYCG.ctg19.51
ko01003	add.AYCG.ctg32.40
ko01003	AYCG.ctg29.189
ko01003	AYCG.ctg29.113
ko01003	AYCG.ctg14.265
ko01003	AYCG.ctg26.62
ko01003	add.AYCG.ctg7.346
ko01003	add.AYCG.ctg9.218
ko01003	AYCG.ctg47.46
ko01003	AYCG.ctg9.502
ko01003	AYCG.ctg43.68
ko01003	AYCG.ctg19.205
ko01003	add.AYCG.ctg5.38
ko01003	add.AYCG.ctg31.105
ko01003	AYCG.ctg2.810
ko01003	add.AYCG.ctg17.79
ko01003	add.AYCG.ctg19.121
ko01003	add.AYCG.ctg47.7
ko01003	AYCG.ctg3.476
ko01003	AYCG.ctg22.91
ko01003	AYCG.ctg1.64
ko01003	add.AYCG.ctg3.123
ko01003	add.AYCG.ctg7.257
ko01003	add.AYCG.ctg32.45
ko01003	AYCG.ctg8.169
ko01003	AYCG.ctg23.358
ko01003	AYCG.ctg1.538
ko01003	AYCG.ctg1.732
ko01003	AYCG.ctg2.637
ko01003	AYCG.ctg14.309
ko01003	AYCG.ctg43.31
ko01003	AYCG.ctg16.56
ko01003	AYCG.ctg22.86
ko01003	AYCG.ctg45.60
ko01003	add.AYCG.ctg1243.2
ko01003	add.AYCG.ctg34.93
ko01003	AYCG.ctg6.259
ko01003	AYCG.ctg18.170
ko01003	AYCG.ctg20.549
ko01003	AYCG.ctg3.473
ko01003	add.AYCG.ctg22.17
ko01003	AYCG.ctg20.231
ko01003	AYCG.ctg3.326
ko01003	AYCG.ctg9.505
ko01003	AYCG.ctg32.321
ko01003	AYCG.ctg1.158
ko01003	AYCG.ctg11.185
ko01003	AYCG.ctg31.17
ko01003	add.AYCG.ctg2.301
ko01003	add.AYCG.ctg8.116
ko01003	AYCG.ctg3.63
ko01003	add.AYCG.ctg9.186
ko01003	AYCG.ctg5.697
ko01003	add.AYCG.ctg6.164
ko01003	AYCG.ctg9.482
ko01003	AYCG.ctg7.128
ko01003	AYCG.ctg16.255
ko01003	AYCG.ctg16.280
ko01003	add.AYCG.ctg2.95
ko01003	AYCG.ctg48.40
ko01003	AYCG.ctg6.66
ko01003	AYCG.ctg4.441
ko01003	add.AYCG.ctg32.87
ko01003	add.AYCG.ctg4.102
ko01003	AYCG.ctg17.189
ko01003	AYCG.ctg34.156
ko01003	AYCG.ctg23.286
ko01003	AYCG.ctg3.314
ko01003	add.AYCG.ctg5.343
ko01003	AYCG.ctg6.94
ko01003	AYCG.ctg56.28
ko01003	AYCG.ctg1.662
ko01003	AYCG.ctg23.350
ko01003	add.AYCG.ctg2.96
ko01003	AYCG.ctg46.90
ko01003	AYCG.ctg34.289
ko01003	AYCG.ctg9.559
ko01003	AYCG.ctg3.322
ko01003	AYCG.ctg22.100
ko01003	add.AYCG.ctg29.16
ko01003	AYCG.ctg11.281
ko01003	add.AYCG.ctg5.234
ko01003	AYCG.ctg25.96
ko01003	add.AYCG.ctg19.124
ko01003	AYCG.ctg9.364
ko01003	add.AYCG.ctg32.30
ko01003	AYCG.ctg9.83
ko01003	add.AYCG.ctg24.137
ko01003	AYCG.ctg14.387
ko01003	AYCG.ctg43.101
ko01003	AYCG.ctg10.221
ko01003	add.AYCG.ctg8.135
ko01003	AYCG.ctg1.641
ko01003	AYCG.ctg13.143
ko01003	add.AYCG.ctg21.24
ko01003	add.AYCG.ctg32.144
ko01003	add.AYCG.ctg21.192
ko01003	AYCG.ctg8.111
ko01003	add.AYCG.ctg2.291
ko01003	add.AYCG.ctg2.103
ko01003	AYCG.ctg31.355
ko01003	AYCG.ctg29.146
ko01003	AYCG.ctg97.4
ko01003	add.AYCG.ctg27.14
ko01003	AYCG.ctg26.30
ko01003	AYCG.ctg32.52
ko01003	add.AYCG.ctg4.103
ko01003	AYCG.ctg6.73
ko01003	AYCG.ctg7.148
ko01003	AYCG.ctg7.256
ko01003	AYCG.ctg15.130
ko01003	add.AYCG.ctg29.15
ko01003	AYCG.ctg47.47
ko01003	add.AYCG.ctg2.321
ko01003	AYCG.ctg17.269
ko01003	add.AYCG.ctg27.29
ko01003	AYCG.ctg5.57
ko01003	AYCG.ctg7.965
ko01003	AYCG.ctg18.123
ko01003	AYCG.ctg18.204
ko01003	AYCG.ctg2.331
ko01003	AYCG.ctg5.299
ko01003	add.AYCG.ctg36.85
ko01003	AYCG.ctg29.97
ko01003	add.AYCG.ctg31.106
ko01003	add.AYCG.ctg32.127
ko01003	AYCG.ctg36.45
ko01003	add.AYCG.ctg4.101
ko01003	AYCG.ctg40.34
ko01003	add.AYCG.ctg54.9
ko01003	add.AYCG.ctg12.76
ko01003	AYCG.ctg14.4
ko01003	AYCG.ctg27.79
ko01003	AYCG.ctg2.673
ko01003	AYCG.ctg9.691
ko01003	AYCG.ctg16.54
ko01003	AYCG.ctg9.35
ko01003	AYCG.ctg2.778
ko01003	AYCG.ctg20.107
ko01003	AYCG.ctg7.563
ko01003	AYCG.ctg5.1033
ko01003	AYCG.ctg7.807
ko01003	AYCG.ctg26.20
ko01003	AYCG.ctg32.129
ko01003	AYCG.ctg25.35
ko01003	add.AYCG.ctg1.65
ko01003	AYCG.ctg20.560
ko01003	AYCG.ctg27.138
ko01003	add.AYCG.ctg7.256
ko01003	add.AYCG.ctg882.4
ko01003	AYCG.ctg18.109
ko01003	AYCG.ctg3.504
ko01003	add.AYCG.ctg3.120
ko01003	add.AYCG.ctg47.6
ko01003	add.AYCG.ctg882.3
ko01003	add.AYCG.ctg20.215
ko01003	AYCG.ctg34.198
ko01003	AYCG.ctg36.180
ko01003	AYCG.ctg23.230
ko01003	add.AYCG.ctg31.109
ko01003	add.AYCG.ctg7.284
ko01003	AYCG.ctg19.248
ko01003	AYCG.ctg25.105
ko01003	AYCG.ctg14.310
ko01003	AYCG.ctg28.69
ko01003	AYCG.ctg5.116
ko01003	AYCG.ctg3.593
ko01003	add.AYCG.ctg31.104
ko01003	AYCG.ctg9.105
ko01003	add.AYCG.ctg14.181
ko01003	add.AYCG.ctg4.104
ko01003	AYCG.ctg44.21
ko01003	AYCG.ctg20.547
ko01003	add.AYCG.ctg34.184
ko01003	add.AYCG.ctg57.18
ko01003	AYCG.ctg5.202
ko01003	AYCG.ctg20.607
ko01003	AYCG.ctg2.640
ko01003	add.AYCG.ctg7.13
ko01003	AYCG.ctg34.262
ko01003	add.AYCG.ctg2.104
ko01003	AYCG.ctg18.308
ko01003	AYCG.ctg34.121
ko01003	AYCG.ctg31.209
ko01003	AYCG.ctg23.126
ko01003	AYCG.ctg27.126
ko01003	AYCG.ctg33.84
ko01003	AYCG.ctg36.46
ko01003	add.AYCG.ctg8.137
ko01003	add.AYCG.ctg2.290
ko01003	add.AYCG.ctg21.161
ko01003	AYCG.ctg23.26
ko01003	AYCG.ctg14.242
ko01003	AYCG.ctg2.863
ko01003	add.AYCG.ctg7.52
ko01003	AYCG.ctg16.12
ko01003	AYCG.ctg20.252
ko01003	AYCG.ctg31.160
ko01003	add.AYCG.ctg22.46
ko01003	add.AYCG.ctg8.87
