GO	GENE	CLASS
GO:0008270	add.AYCG.ctg25.166	molecular_function
GO:0003677	add.AYCG.ctg25.166	molecular_function
GO:0004869	add.AYCG.ctg9.233	molecular_function
GO:0006468	AYCG.ctg1.230	biological_process
GO:0005524	AYCG.ctg1.230	molecular_function
GO:0004672	AYCG.ctg1.230	molecular_function
GO:0016021	AYCG.ctg1.230	cellular_component
GO:0055085	AYCG.ctg14.349	biological_process
GO:0016021	AYCG.ctg14.349	cellular_component
GO:0003723	AYCG.ctg33.91	molecular_function
GO:0003676	AYCG.ctg33.91	molecular_function
GO:0006096	AYCG.ctg38.15	biological_process
GO:0003872	AYCG.ctg38.15	molecular_function
GO:0003824	AYCG.ctg8.233	molecular_function
GO:0006468	add.AYCG.ctg23.121	biological_process
GO:0005524	add.AYCG.ctg23.121	molecular_function
GO:0004672	add.AYCG.ctg23.121	molecular_function
GO:0005515	AYCG.ctg27.142	molecular_function
GO:0006749	AYCG.ctg4.553	biological_process
GO:0005515	AYCG.ctg4.553	molecular_function
GO:0006075	AYCG.ctg9.691	biological_process
GO:0003843	AYCG.ctg9.691	molecular_function
GO:0016020	AYCG.ctg9.691	cellular_component
GO:0000148	AYCG.ctg9.691	cellular_component
GO:0006468	add.AYCG.ctg36.109	biological_process
GO:0007165	add.AYCG.ctg36.109	biological_process
GO:0005524	add.AYCG.ctg36.109	molecular_function
GO:0004672	add.AYCG.ctg36.109	molecular_function
GO:0006281	AYCG.ctg48.51	biological_process
GO:0006260	AYCG.ctg48.51	biological_process
GO:0016787	AYCG.ctg48.51	molecular_function
GO:0003676	AYCG.ctg48.51	molecular_function
GO:0003677	AYCG.ctg48.51	molecular_function
GO:0003964	AYCG.ctg48.51	molecular_function
GO:0043138	AYCG.ctg48.51	molecular_function
GO:0005524	AYCG.ctg48.51	molecular_function
GO:0007155	AYCG.ctg24.415	biological_process
GO:0001503	AYCG.ctg24.415	biological_process
GO:0046983	AYCG.ctg24.415	molecular_function
GO:0005576	AYCG.ctg24.415	cellular_component
GO:0006529	AYCG.ctg6.18	biological_process
GO:0004066	AYCG.ctg6.18	molecular_function
GO:0004066	AYCG.ctg6.18	molecular_function
GO:0006629	AYCG.ctg21.572	biological_process
GO:0005515	add.AYCG.ctg20.37	molecular_function
GO:0008168	AYCG.ctg7.226	molecular_function
GO:0006417	add.AYCG.ctg2.347	biological_process
GO:0045182	add.AYCG.ctg2.347	molecular_function
GO:0042802	add.AYCG.ctg2.347	molecular_function
GO:0005739	add.AYCG.ctg2.347	cellular_component
GO:0006886	add.AYCG.ctg5.163	biological_process
GO:0005047	add.AYCG.ctg5.163	molecular_function
GO:0003924	add.AYCG.ctg5.163	molecular_function
GO:0005525	add.AYCG.ctg5.163	molecular_function
GO:0005785	add.AYCG.ctg5.163	cellular_component
GO:0055114	AYCG.ctg24.451	biological_process
GO:0016616	AYCG.ctg24.451	molecular_function
GO:0006869	add.AYCG.ctg7.336	biological_process
GO:0006629	add.AYCG.ctg7.336	biological_process
GO:0008270	add.AYCG.ctg7.336	molecular_function
GO:0008047	add.AYCG.ctg7.336	molecular_function
GO:0042627	add.AYCG.ctg7.336	cellular_component
GO:0003723	AYCG.ctg34.253	molecular_function
GO:0005515	AYCG.ctg34.253	molecular_function
GO:0006468	AYCG.ctg23.131	biological_process
GO:0005524	AYCG.ctg23.131	molecular_function
GO:0004672	AYCG.ctg23.131	molecular_function
GO:0005515	AYCG.ctg25.86	molecular_function
GO:0031145	add.AYCG.ctg32.68	biological_process
GO:0008270	add.AYCG.ctg32.68	molecular_function
GO:0046872	add.AYCG.ctg32.68	molecular_function
GO:0005680	add.AYCG.ctg32.68	cellular_component
GO:0016567	AYCG.ctg17.90	biological_process
GO:0007165	AYCG.ctg17.90	biological_process
GO:0004842	AYCG.ctg17.90	molecular_function
GO:0005515	AYCG.ctg17.90	molecular_function
GO:0006357	AYCG.ctg10.418	biological_process
GO:0000160	AYCG.ctg10.418	biological_process
GO:0006109	AYCG.ctg10.418	biological_process
GO:0000155	AYCG.ctg10.418	molecular_function
GO:0003712	AYCG.ctg10.418	molecular_function
GO:0005515	AYCG.ctg10.418	molecular_function
GO:0004672	AYCG.ctg10.418	molecular_function
GO:0003774	AYCG.ctg10.418	molecular_function
GO:0005524	AYCG.ctg10.418	molecular_function
GO:0016459	AYCG.ctg10.418	cellular_component
GO:0016592	AYCG.ctg10.418	cellular_component
GO:0006486	AYCG.ctg20.252	biological_process
GO:0008373	AYCG.ctg20.252	molecular_function
GO:0006355	AYCG.ctg24.64	biological_process
GO:0003700	AYCG.ctg24.64	molecular_function
GO:0043565	AYCG.ctg24.64	molecular_function
GO:0019348	AYCG.ctg22.324	biological_process
GO:0030234	AYCG.ctg22.324	molecular_function
GO:0030176	AYCG.ctg22.324	cellular_component
GO:0006338	AYCG.ctg34.94	biological_process
GO:0016818	AYCG.ctg34.94	molecular_function
GO:0005524	AYCG.ctg34.94	molecular_function
GO:0003676	AYCG.ctg34.94	molecular_function
GO:0005634	AYCG.ctg34.94	cellular_component
GO:0070122	AYCG.ctg1.744	molecular_function
GO:0008237	AYCG.ctg1.744	molecular_function
GO:0005515	AYCG.ctg1.744	molecular_function
GO:0072546	AYCG.ctg1.744	cellular_component
GO:0006368	AYCG.ctg49.39	biological_process
GO:0016570	AYCG.ctg49.39	biological_process
GO:0003676	AYCG.ctg49.39	molecular_function
GO:0016593	AYCG.ctg49.39	cellular_component
GO:0008299	AYCG.ctg23.367	biological_process
GO:0006430	AYCG.ctg11.72	biological_process
GO:0006438	AYCG.ctg11.72	biological_process
GO:0006418	AYCG.ctg11.72	biological_process
GO:0004824	AYCG.ctg11.72	molecular_function
GO:0004812	AYCG.ctg11.72	molecular_function
GO:0000166	AYCG.ctg11.72	molecular_function
GO:0002161	AYCG.ctg11.72	molecular_function
GO:0004832	AYCG.ctg11.72	molecular_function
GO:0005524	AYCG.ctg11.72	molecular_function
GO:0005737	AYCG.ctg11.72	cellular_component
GO:0016757	AYCG.ctg5.1033	molecular_function
GO:0019048	add.AYCG.ctg809.8	biological_process
GO:0048309	add.AYCG.ctg809.8	biological_process
GO:0006355	add.AYCG.ctg809.8	biological_process
GO:0051028	add.AYCG.ctg809.8	biological_process
GO:0003700	add.AYCG.ctg809.8	molecular_function
GO:0003677	add.AYCG.ctg809.8	molecular_function
GO:0016020	add.AYCG.ctg809.8	cellular_component
GO:0019031	add.AYCG.ctg809.8	cellular_component
GO:0018342	AYCG.ctg11.152	biological_process
GO:0006397	AYCG.ctg11.152	biological_process
GO:0008318	AYCG.ctg11.152	molecular_function
GO:0005515	AYCG.ctg11.152	molecular_function
GO:0005634	AYCG.ctg11.152	cellular_component
GO:0006886	add.AYCG.ctg1305.6	biological_process
GO:0016192	add.AYCG.ctg1305.6	biological_process
GO:0030117	add.AYCG.ctg1305.6	cellular_component
GO:0009306	add.AYCG.ctg28.83	biological_process
GO:0009055	add.AYCG.ctg16.78	molecular_function
GO:0006801	AYCG.ctg31.236	biological_process
GO:0055114	AYCG.ctg31.236	biological_process
GO:0004784	AYCG.ctg31.236	molecular_function
GO:0046872	AYCG.ctg31.236	molecular_function
GO:0005515	AYCG.ctg2.807	molecular_function
GO:0005543	AYCG.ctg27.66	molecular_function
GO:0006412	add.AYCG.ctg1.232	biological_process
GO:0003735	add.AYCG.ctg1.232	molecular_function
GO:0005515	AYCG.ctg2.346	molecular_function
GO:0055114	AYCG.ctg23.138	biological_process
GO:0051287	AYCG.ctg23.138	molecular_function
GO:0016620	AYCG.ctg23.138	molecular_function
GO:0030570	AYCG.ctg32.141	molecular_function
GO:0016787	AYCG.ctg2.5	molecular_function
GO:0006457	AYCG.ctg34.405	biological_process
GO:0000921	AYCG.ctg34.405	biological_process
GO:0006260	AYCG.ctg34.405	biological_process
GO:0071973	AYCG.ctg34.405	biological_process
GO:0048193	AYCG.ctg34.405	biological_process
GO:0006606	AYCG.ctg34.405	biological_process
GO:0006914	AYCG.ctg34.405	biological_process
GO:0009405	AYCG.ctg34.405	biological_process
GO:0007155	AYCG.ctg34.405	biological_process
GO:0055085	AYCG.ctg34.405	biological_process
GO:0043093	AYCG.ctg34.405	biological_process
GO:0006355	AYCG.ctg34.405	biological_process
GO:0006886	AYCG.ctg34.405	biological_process
GO:0005200	AYCG.ctg34.405	molecular_function
GO:0070840	AYCG.ctg34.405	molecular_function
GO:0008134	AYCG.ctg34.405	molecular_function
GO:0051082	AYCG.ctg34.405	molecular_function
GO:0005198	AYCG.ctg34.405	molecular_function
GO:0008017	AYCG.ctg34.405	molecular_function
GO:0042803	AYCG.ctg34.405	molecular_function
GO:0008855	AYCG.ctg34.405	molecular_function
GO:0003700	AYCG.ctg34.405	molecular_function
GO:0022857	AYCG.ctg34.405	molecular_function
GO:0005515	AYCG.ctg34.405	molecular_function
GO:0016272	AYCG.ctg34.405	cellular_component
GO:0009288	AYCG.ctg34.405	cellular_component
GO:0005815	AYCG.ctg34.405	cellular_component
GO:0005737	AYCG.ctg34.405	cellular_component
GO:0005940	AYCG.ctg34.405	cellular_component
GO:0016021	AYCG.ctg34.405	cellular_component
GO:0016020	AYCG.ctg34.405	cellular_component
GO:0019031	AYCG.ctg34.405	cellular_component
GO:0019028	AYCG.ctg34.405	cellular_component
GO:0005886	AYCG.ctg34.405	cellular_component
GO:0000408	AYCG.ctg34.405	cellular_component
GO:0019867	AYCG.ctg34.405	cellular_component
GO:0006468	AYCG.ctg14.103	biological_process
GO:0003723	AYCG.ctg14.103	molecular_function
GO:0005524	AYCG.ctg14.103	molecular_function
GO:0004672	AYCG.ctg14.103	molecular_function
GO:0006914	AYCG.ctg5.629	biological_process
GO:0016409	AYCG.ctg5.629	molecular_function
GO:0016757	AYCG.ctg19.248	molecular_function
GO:0010333	AYCG.ctg8.10	molecular_function
GO:0000287	AYCG.ctg8.10	molecular_function
GO:0016829	AYCG.ctg8.10	molecular_function
GO:0015031	add.AYCG.ctg12.51	biological_process
GO:0006464	add.AYCG.ctg12.51	biological_process
GO:0006468	AYCG.ctg10.369	biological_process
GO:0007034	AYCG.ctg10.369	biological_process
GO:0006355	AYCG.ctg10.369	biological_process
GO:0016485	AYCG.ctg10.369	biological_process
GO:0030001	AYCG.ctg10.369	biological_process
GO:0003677	AYCG.ctg10.369	molecular_function
GO:0004190	AYCG.ctg10.369	molecular_function
GO:0005515	AYCG.ctg10.369	molecular_function
GO:0004672	AYCG.ctg10.369	molecular_function
GO:0005524	AYCG.ctg10.369	molecular_function
GO:0016021	AYCG.ctg10.369	cellular_component
GO:0005634	AYCG.ctg10.369	cellular_component
GO:0055114	AYCG.ctg55.8	biological_process
GO:0006979	AYCG.ctg55.8	biological_process
GO:0004601	AYCG.ctg55.8	molecular_function
GO:0020037	AYCG.ctg55.8	molecular_function
GO:0006355	add.AYCG.ctg10.192	biological_process
GO:0003700	add.AYCG.ctg10.192	molecular_function
GO:0005861	add.AYCG.ctg10.192	cellular_component
GO:0006535	add.AYCG.ctg23.138	biological_process
GO:0009001	add.AYCG.ctg23.138	molecular_function
GO:0005737	add.AYCG.ctg23.138	cellular_component
GO:0016787	add.AYCG.ctg9.207	molecular_function
GO:0003824	AYCG.ctg44.8	molecular_function
GO:0003860	AYCG.ctg44.8	molecular_function
GO:0016021	AYCG.ctg8.9	cellular_component
GO:0016020	AYCG.ctg8.9	cellular_component
GO:0055085	AYCG.ctg6.116	biological_process
GO:0022857	AYCG.ctg6.116	molecular_function
GO:0016021	AYCG.ctg6.116	cellular_component
GO:0005515	AYCG.ctg7.909	molecular_function
GO:0006468	AYCG.ctg13.18	biological_process
GO:0005515	AYCG.ctg13.18	molecular_function
GO:0005524	AYCG.ctg13.18	molecular_function
GO:0004672	AYCG.ctg13.18	molecular_function
GO:0008270	AYCG.ctg34.271	molecular_function
GO:0008270	add.AYCG.ctg18.102	molecular_function
GO:0042802	add.AYCG.ctg18.102	molecular_function
GO:0005975	AYCG.ctg27.61	biological_process
GO:0004553	AYCG.ctg27.61	molecular_function
GO:0016788	AYCG.ctg43.27	molecular_function
GO:0006508	AYCG.ctg20.294	biological_process
GO:0004177	AYCG.ctg20.294	molecular_function
GO:0008270	AYCG.ctg20.294	molecular_function
GO:0005992	AYCG.ctg6.408	biological_process
GO:0003824	AYCG.ctg6.408	molecular_function
GO:0043248	AYCG.ctg32.263	biological_process
GO:0055114	AYCG.ctg7.324	biological_process
GO:0016491	AYCG.ctg7.324	molecular_function
GO:0016192	add.AYCG.ctg5.146	biological_process
GO:0006886	add.AYCG.ctg5.146	biological_process
GO:0006274	add.AYCG.ctg5.146	biological_process
GO:0006417	add.AYCG.ctg5.146	biological_process
GO:0008270	add.AYCG.ctg5.146	molecular_function
GO:0045182	add.AYCG.ctg5.146	molecular_function
GO:0003677	add.AYCG.ctg5.146	molecular_function
GO:0005739	add.AYCG.ctg5.146	cellular_component
GO:0006396	AYCG.ctg15.124	biological_process
GO:0003723	AYCG.ctg15.124	molecular_function
GO:0003676	AYCG.ctg15.124	molecular_function
GO:0006904	AYCG.ctg5.241	biological_process
GO:0016192	AYCG.ctg5.241	biological_process
GO:0030705	AYCG.ctg5.241	biological_process
GO:0005515	AYCG.ctg96.13	molecular_function
GO:0006355	AYCG.ctg14.62	biological_process
GO:0006351	AYCG.ctg14.62	biological_process
GO:0043565	AYCG.ctg14.62	molecular_function
GO:0003700	AYCG.ctg14.62	molecular_function
GO:0008855	AYCG.ctg14.62	molecular_function
GO:0003677	AYCG.ctg14.62	molecular_function
GO:0030245	AYCG.ctg36.180	biological_process
GO:0055114	AYCG.ctg36.180	biological_process
GO:0003824	AYCG.ctg36.180	molecular_function
GO:0008810	AYCG.ctg36.180	molecular_function
GO:0016491	AYCG.ctg36.180	molecular_function
GO:0055114	AYCG.ctg10.84	biological_process
GO:0051536	AYCG.ctg10.84	molecular_function
GO:0016491	AYCG.ctg10.84	molecular_function
GO:0009055	AYCG.ctg10.84	molecular_function
GO:0055114	AYCG.ctg29.24	biological_process
GO:0005506	AYCG.ctg29.24	molecular_function
GO:0016705	AYCG.ctg29.24	molecular_function
GO:0020037	AYCG.ctg29.24	molecular_function
GO:0003677	AYCG.ctg4.187	molecular_function
GO:0008270	AYCG.ctg19.5	molecular_function
GO:0003896	AYCG.ctg19.5	molecular_function
GO:0005515	AYCG.ctg19.5	molecular_function
GO:0004386	AYCG.ctg19.5	molecular_function
GO:0008270	AYCG.ctg2.161	molecular_function
GO:0005515	AYCG.ctg2.161	molecular_function
GO:0005975	AYCG.ctg13.144	biological_process
GO:0006073	AYCG.ctg13.144	biological_process
GO:0016762	AYCG.ctg13.144	molecular_function
GO:0004553	AYCG.ctg13.144	molecular_function
GO:0005618	AYCG.ctg13.144	cellular_component
GO:0048046	AYCG.ctg13.144	cellular_component
GO:0043093	AYCG.ctg9.604	biological_process
GO:0006355	AYCG.ctg9.604	biological_process
GO:0003700	AYCG.ctg9.604	molecular_function
GO:0003677	AYCG.ctg9.604	molecular_function
GO:0005737	AYCG.ctg9.604	cellular_component
GO:0006355	AYCG.ctg18.307	biological_process
GO:0003677	AYCG.ctg18.307	molecular_function
GO:0005515	AYCG.ctg2.512	molecular_function
GO:0005515	AYCG.ctg78.4	molecular_function
GO:0019028	AYCG.ctg23.154	cellular_component
GO:0006468	AYCG.ctg43.85	biological_process
GO:0005515	AYCG.ctg43.85	molecular_function
GO:0005524	AYCG.ctg43.85	molecular_function
GO:0004672	AYCG.ctg43.85	molecular_function
GO:0005515	AYCG.ctg8.138	molecular_function
GO:0009058	AYCG.ctg12.263	biological_process
GO:0070567	AYCG.ctg12.263	molecular_function
GO:0016779	AYCG.ctg12.263	molecular_function
GO:0016772	AYCG.ctg12.263	molecular_function
GO:0016787	AYCG.ctg1.545	molecular_function
GO:0006812	AYCG.ctg26.57	biological_process
GO:0055085	AYCG.ctg26.57	biological_process
GO:0005267	AYCG.ctg26.57	molecular_function
GO:0015299	AYCG.ctg26.57	molecular_function
GO:0016021	AYCG.ctg26.57	cellular_component
GO:0055114	AYCG.ctg31.16	biological_process
GO:0006979	AYCG.ctg31.16	biological_process
GO:0004601	AYCG.ctg31.16	molecular_function
GO:0020037	AYCG.ctg31.16	molecular_function
GO:0003924	AYCG.ctg50.15	molecular_function
GO:0005525	AYCG.ctg50.15	molecular_function
GO:0046760	AYCG.ctg7.1165	biological_process
GO:0019068	AYCG.ctg7.1165	biological_process
GO:0005515	AYCG.ctg7.1165	molecular_function
GO:0016021	AYCG.ctg7.1165	cellular_component
GO:0006351	AYCG.ctg2.15	biological_process
GO:0070176	AYCG.ctg2.15	cellular_component
GO:0003924	AYCG.ctg24.13	molecular_function
GO:0005524	AYCG.ctg24.13	molecular_function
GO:0005525	AYCG.ctg24.13	molecular_function
GO:0003677	AYCG.ctg2.679	molecular_function
GO:0003824	AYCG.ctg21.312	molecular_function
GO:0010333	AYCG.ctg21.312	molecular_function
GO:0000287	AYCG.ctg21.312	molecular_function
GO:0016829	AYCG.ctg21.312	molecular_function
GO:0006351	AYCG.ctg38.54	biological_process
GO:0055114	AYCG.ctg38.54	biological_process
GO:0050660	AYCG.ctg38.54	molecular_function
GO:0016614	AYCG.ctg38.54	molecular_function
GO:0003677	AYCG.ctg38.54	molecular_function
GO:0003899	AYCG.ctg38.54	molecular_function
GO:0071949	AYCG.ctg38.54	molecular_function
GO:0016491	AYCG.ctg38.54	molecular_function
GO:0030244	AYCG.ctg23.358	biological_process
GO:0016760	AYCG.ctg23.358	molecular_function
GO:0016760	AYCG.ctg23.358	molecular_function
GO:0016020	AYCG.ctg23.358	cellular_component
GO:0031145	add.AYCG.ctg32.29	biological_process
GO:0008270	add.AYCG.ctg32.29	molecular_function
GO:0046872	add.AYCG.ctg32.29	molecular_function
GO:0005680	add.AYCG.ctg32.29	cellular_component
GO:0003824	add.AYCG.ctg21.191	molecular_function
GO:0005515	AYCG.ctg31.197	molecular_function
GO:0019028	AYCG.ctg31.197	cellular_component
GO:0016787	AYCG.ctg7.692	molecular_function
GO:0006468	AYCG.ctg21.99	biological_process
GO:0005524	AYCG.ctg21.99	molecular_function
GO:0004672	AYCG.ctg21.99	molecular_function
GO:0006468	add.AYCG.ctg51.5	biological_process
GO:0005524	add.AYCG.ctg51.5	molecular_function
GO:0004672	add.AYCG.ctg51.5	molecular_function
GO:0006355	AYCG.ctg23.351	biological_process
GO:0000287	AYCG.ctg23.351	molecular_function
GO:0030976	AYCG.ctg23.351	molecular_function
GO:0070403	AYCG.ctg23.351	molecular_function
GO:0008080	AYCG.ctg58.19	molecular_function
GO:0006368	AYCG.ctg43.101	biological_process
GO:0005515	AYCG.ctg43.101	molecular_function
GO:0070449	AYCG.ctg43.101	cellular_component
GO:0005634	AYCG.ctg43.101	cellular_component
GO:0006468	AYCG.ctg24.458	biological_process
GO:0005524	AYCG.ctg24.458	molecular_function
GO:0004672	AYCG.ctg24.458	molecular_function
GO:0016787	AYCG.ctg21.358	molecular_function
GO:0000462	AYCG.ctg1.725	biological_process
GO:0006351	AYCG.ctg1.725	biological_process
GO:0006352	AYCG.ctg1.725	biological_process
GO:0005096	AYCG.ctg1.725	molecular_function
GO:0003677	AYCG.ctg1.725	molecular_function
GO:0030688	AYCG.ctg1.725	cellular_component
GO:0005730	AYCG.ctg1.725	cellular_component
GO:0005634	AYCG.ctg1.725	cellular_component
GO:0030686	AYCG.ctg1.725	cellular_component
GO:0055114	AYCG.ctg9.327	biological_process
GO:0016209	AYCG.ctg9.327	molecular_function
GO:0016491	AYCG.ctg9.327	molecular_function
GO:0006486	AYCG.ctg7.563	biological_process
GO:0008373	AYCG.ctg7.563	molecular_function
GO:0008171	AYCG.ctg30.152	molecular_function
GO:0016758	add.AYCG.ctg4.102	molecular_function
GO:0008194	add.AYCG.ctg4.102	molecular_function
GO:0006355	AYCG.ctg7.330	biological_process
GO:0005524	AYCG.ctg7.330	molecular_function
GO:0005634	AYCG.ctg7.330	cellular_component
GO:0006396	AYCG.ctg28.29	biological_process
GO:0006367	AYCG.ctg28.29	biological_process
GO:0016779	AYCG.ctg28.29	molecular_function
GO:0003723	AYCG.ctg28.29	molecular_function
GO:0005672	AYCG.ctg28.29	cellular_component
GO:0006432	add.AYCG.ctg688.18	biological_process
GO:0004826	add.AYCG.ctg688.18	molecular_function
GO:0000287	add.AYCG.ctg688.18	molecular_function
GO:0003723	add.AYCG.ctg688.18	molecular_function
GO:0005524	add.AYCG.ctg688.18	molecular_function
GO:0055114	AYCG.ctg1.735	biological_process
GO:0006694	AYCG.ctg1.735	biological_process
GO:0003854	AYCG.ctg1.735	molecular_function
GO:0003824	AYCG.ctg1.735	molecular_function
GO:0016616	AYCG.ctg1.735	molecular_function
GO:0006508	add.AYCG.ctg18.41	biological_process
GO:0008236	add.AYCG.ctg18.41	molecular_function
GO:0006355	AYCG.ctg33.58	biological_process
GO:0003700	AYCG.ctg33.58	molecular_function
GO:0043565	AYCG.ctg33.58	molecular_function
GO:0016787	AYCG.ctg41.75	molecular_function
GO:0006355	AYCG.ctg7.777	biological_process
GO:0003700	AYCG.ctg7.777	molecular_function
GO:0043565	AYCG.ctg7.777	molecular_function
GO:0000077	AYCG.ctg33.86	biological_process
GO:0055114	add.AYCG.ctg9.165	biological_process
GO:0006979	add.AYCG.ctg9.165	biological_process
GO:0004601	add.AYCG.ctg9.165	molecular_function
GO:0020037	add.AYCG.ctg9.165	molecular_function
GO:0009405	AYCG.ctg69.12	biological_process
GO:0006913	AYCG.ctg69.12	biological_process
GO:0017056	AYCG.ctg69.12	molecular_function
GO:0005643	AYCG.ctg69.12	cellular_component
GO:0035792	AYCG.ctg69.12	cellular_component
GO:0030244	AYCG.ctg15.130	biological_process
GO:0016760	AYCG.ctg15.130	molecular_function
GO:0016760	AYCG.ctg15.130	molecular_function
GO:0016020	AYCG.ctg15.130	cellular_component
GO:0006888	AYCG.ctg7.1123	biological_process
GO:0016192	AYCG.ctg7.1123	biological_process
GO:0030008	AYCG.ctg7.1123	cellular_component
